	X	Y	id	Name	Line	Info	Open_date	Close_date	Start_map	End_map
166	2.38843703616977	48.8399092275405	190895	Dugommier	6	Charenton was changed to Dugommier in-between 1915 and 1950			1950	1950
167	2.3643954449035003	48.8427568723312	190889	Gare d'Orleans - Austerlitz	5	Austerlitz was added to Gare d'Orleans in-between 1915 and 1950 and only remains			1950	1950
168	2.36663621457492	48.8463047576443	190888	Quai de la Rapee	5	Austerlitz changed to Quai de la Rapée in 1916			1950	1950
169	2.3208856690269903	48.84164129160279	190858	Montparnasse - Bienvenue	6	Maine station was merged with Montpanasse - Bienvenue in-between 1915 and 1950			1950	1950
170	2.32562473232502	48.8432423265008	190857	Montparnasse - Bienvenue	4	Gare Montparnasse was changed to Montparnasse-Bienvenue in-between 1915 and 1950			1950	1950
171	2.2970622697449903	48.848685845154	190832	La Motte-Picquet - Grenelle	6	Motte-Picquet was modified with Grenelle in-between 1915 and 1950			1950	1950
172	2.2889930538591496	48.8540012810153	190823	Bir-Hakeim	6	Grenelle was changed to Bir-Hakeim after WWII in honor of the soldier			1950	1950
173	2.2693852385557203	48.8483131330418	19159	Eglise d'Auteuil	10	Wilhem changed to Eglise d'Auteuil in-between 1915 and 1950			1950	1950
174	2.28627639315456	48.84730293206321	191512	Charles Michels	10	Beaugrenelle was changed to Charles Michels after WWII in honor of Michels			1950	1950
175	2.2940905948423196	48.8473772115469	191513	Emile Zola	10	Commerce was changed to Emile Zola in-between 1915 and 1950			1950	1950
1	2.2775936853855	48.8722530788523	19082	Porte Dauphine	2				1915	1950
2	2.27746560259366	48.8707801267461	19083	Porte Dauphine	2				1915	1950
3	2.28559885987542	48.8699475885992	19084	Victor Hugo	2				1915	1950
5	2.2951410278674103	48.8747506932931	19086	Etoile	2				1915	1950
6	2.2985352218511297	48.8780808458809	19087	Ternes	2				1915	1950
7	2.30327428514916	48.879169549611596	19088	Courcelles	2				1915	1950
8	2.30814143123904	48.8805144189259	19089	Monceau	2				1915	1950
9	2.31307261872483	48.881218874281	190810	Villiers	2				1915	1950
10	2.29219512365511	48.87058800255841	190811	Kleber	5				1915	1915
10	2.29219512365511	48.87058800255841	190811	Kleber	6				1950	1950
12	2.28976155061018	48.8672578499706	190813	Boissiere	5				1915	1915
12	2.28976155061018	48.8672578499706	190813	Boissiere	6				1950	1950
13	2.31941271692084	48.882179495219795	190814	Rome	2				1915	1950
15	2.2876481845448398	48.86418386296639	190816	Trocadero	5				1915	1915
15	2.2876481845448398	48.86418386296639	190816	Trocadero	6				1950	1950
16	2.2847663217284704	48.858676302917395	190817	Passy	5				1915	1915
16	2.2847663217284704	48.858676302917395	190817	Passy	6				1950	1950
18	2.32773809839036	48.883972654305495	190819	Clichy	2				1915	1950
19	2.33177270633328	48.883972654305495	190820	Blanche	2				1915	1950
20	2.33740834917419	48.8826918263871	190821	Pigalle	2				1915	1950
22	2.2889930538591496	48.8540012810153	190823	Grenelle	5				1915	1915
22	2.2889930538591496	48.8540012810153	190823	Grenelle	6				1950	1950
28	2.34426077853756	48.88339628174229	190829	Anvers	2				1915	1950
30	2.29283553761431	48.8501587972601	190831	Dupleix	5				1915	1915
30	2.29283553761431	48.8501587972601	190831	Dupleix	6				1950	1950
31	2.2970622697449903	48.848685845154	190832	Motte-Picquet	5				1915	1915
31	2.2970622697449903	48.848685845154	190832	Motte-Picquet	6				1950	1950
32	2.30128900187566	48.847276934443705	190833	Cambronne	5				1915	1915
32	2.30128900187566	48.847276934443705	190833	Cambronne	6				1950	1950
33	2.3076931414676003	48.84522760977429	190834	Sevres	5				1915	1915
33	2.3076931414676003	48.84522760977429	190834	Sevres	6				1950	1950
57	2.3208856690269903	48.84164129160279	190858	Maine	5				1915	1915
57	2.3208856690269903	48.84164129160279	190858	Maine	6				1950	1950
58	2.31225086734149	48.8414730980403	190859	Pasteur	5				1915	1915
58	2.31225086734149	48.8414730980403	190859	Pasteur	6				1950	1950
60	2.3509975095764597	48.8844445247599	190861	Barbes	2				1915	1950
61	2.35916698233685	48.8851447652823	190862	La Chapelle	2				1915	1950
62	2.3642087140975403	48.885051399879295	190863	Aubervilliers	2				1915	1950
65	2.36920376315675	48.882670582103394	190866	Allemagne	2				1915	1950
66	2.3706976096043597	48.8776288503427	190867	Combat	2				1915	1950
69	2.3762061683799396	48.87212029156711	190870	Belleville	2				1915	1950
70	2.37975405369302	48.8689925505674	190871	Couronnes	2				1915	1950
71	2.3834886698120497	48.8666117327915	190872	Menilmontant	2				1915	1950
74	2.3893240074980397	48.8585823081356	190875	Philippe-Auguste	2				1915	1950
76	2.39361881603493	48.856248173061196	190877	Bagnolet	2				1915	1950
85	2.39660650893016	48.852466874240704	190886	Avron	2				1915	1950
102	2.35645938565055	48.8316930720786	1908103	Italie	5				1915	1915
102	2.35645938565055	48.8316930720786	1908103	Italie	6				1950	1950
103	2.35034395175563	48.8294989851087	1908104	Corvisart	5				1915	1915
103	2.35034395175563	48.8294989851087	1908104	Corvisart	6				1950	1950
104	2.34385505624881	48.830852783451796	1908105	La Glaciere	5				1915	1915
104	2.34385505624881	48.830852783451796	1908105	La Glaciere	6				1950	1950
105	2.33755289154794	48.8324399953024	1908106	Saint-Jacques	5				1915	1915
105	2.33755289154794	48.8324399953024	1908106	Saint-Jacques	6				1950	1950
107	2.3304571209217797	48.8387888427048	1908108	Raspail	5				1915	1915
107	2.3304571209217797	48.8387888427048	1908108	Raspail	6				1950	1950
110	2.33204433277237	48.8346340822723	1908111	Denfert-Rochereau	5				1915	1915
110	2.33204433277237	48.8346340822723	1908111	Denfert-Rochereau	6				1950	1950
114	2.32485519674323	48.8407261748165	1908115	Edgar-Quinet	5				1915	1915
114	2.32485519674323	48.8407261748165	1908115	Edgar-Quinet	6				1950	1950
123	2.3865291387708902	48.8629131168518	1908124	Pere-Lachaise	2				1915	1950
124	2.39415730744822	48.848427189872	1908125	Nation	2	Widely known for having the most active guillotines during the French Revolution, the square was renamed Place de la Nation on Bastille Day, 14 July 1880, under the Third Republic.The square includes a large bronze sculpture, the Triomphe de la Républiq			1915	1950
129	2.29459325787708	48.8742313388871	1908130	Etoile	5				1915	1915
129	2.29459325787708	48.8742313388871	1908130	Etoile	6				1950	1950
